"DSDATA","SOMEID","ORDER","RECOMMENDATIONOFFERID"
"","37764746","5","37764743"
"","37764746","6","37764729"
"","37764746","7","37764745"
"","37764746","8","37764735"
"","37764746","9","37764744"
"","37764746","10","37764701"
"","37764746","11","37764733"
"","37764746","12","37764722"
"","37764746","13","37764702"
"","37764746","14","37764696"
"","37764746","15","37764686"
"","37764746","16","37764692"
"","37764746","17","37764705"
"","37764746","18","37764698"
"","37764746","19","37764715"
"","37764746","20","37764697"
"","37764746","21","37764688"
"","37764746","22","37764699"
"","37764746","23","37764741"
"","37764746","24","37764726"
"","37764746","25","37764690"
"","37764746","26","37764708"
"","37764746","27","37764689"
"","37764746","28","37764737"
"","37764746","29","37764693"
"","37764747","0","37764761"
"","37764747","1","37764767"
"","37764747","2","37764762"
"","37764747","3","37764788"
"","37764747","4","37764760"
"","37764747","5","37764807"
"","37764747","6","37764791"
"","37764747","7","37764776"
"","37764747","8","37764757"
"","37764747","9","37764777"
"","37764747","10","37764793"
"","37764747","11","37764783"
"","37764747","12","37764808"
"","37764747","13","37764790"
"","37764747","14","37764780"
"","37764747","15","37764802"
"","37764747","16","37764766"
"","37764747","17","37764768"
"","37764747","18","37764781"
"","37764747","19","37764782"
"","37764747","20","37764789"
"","37764747","21","37764809"
"","37764747","22","37764797"
"","37764747","23","37764756"
"","37764747","24","37764775"
"","37764747","25","37764803"
"","37764747","26","37764758"
"","37764747","27","37764769"
"","37764747","28","37764806"
"","37764747","29","37764792"
"","37764748","0","37764761"
"","37764748","1","37764767"
"","37764748","2","37764762"
"","37764748","3","37764788"
"","37764748","4","37764760"
"","37764748","5","37764807"
"","37764748","6","37764791"
"","37764748","7","37764777"
"","37764748","8","37764776"
"","37764748","9","37764757"
"","37764748","10","37764793"
"","37764748","11","37764783"
"","37764748","12","37764790"
"","37764748","13","37764808"
"","37764748","14","37764780"
"","37764748","15","37764802"
"","37764748","16","37764766"
"","37764748","17","37764781"
"","37764748","18","37764782"
"","37764748","19","37764768"
"","37764748","20","37764809"
"","37764748","21","37764797"
"","37764748","22","37764789"
"","37764748","23","37764756"
"","37764748","24","37764775"
"","37764748","25","37764758"
"","37764748","26","37764803"
"","37764748","27","37764769"
"","37764748","28","37764806"
"","37764748","29","37764792"
"","37764749","0","37764761"
"","37764749","1","37764762"
"","37764749","2","37764767"
"","37764749","3","37764788"
"","37764749","4","37764807"
"","37764749","5","37764760"
"","37764749","6","37764791"
"","37764749","7","37764793"
"","37764749","8","37764757"
"","37764749","9","37764783"
"","37764749","10","37764790"
"","37764749","11","37764776"
"","37764749","12","37764777"
"","37764749","13","37764808"
"","37764749","14","37764780"
"","37764749","15","37764802"
"","37764749","16","37764781"
"","37764749","17","37764766"
"","37764749","18","37764768"
"","37764749","19","37764782"
"","37764749","20","37764809"
"","37764749","21","37764797"
"","37764749","22","37764789"
"","37764749","23","37764756"
"","37764749","24","37764758"
"","37764749","25","37764775"
"","37764749","26","37764803"
"","37764749","27","37764806"
"","37764749","28","37764769"
"","37764749","29","37764792"
"","37764750","0","37764767"
"","37764750","1","37764762"
"","37764750","2","37764761"
"","37764750","3","37764788"
"","37764750","4","37764760"
"","37764750","5","37764807"
"","37764750","6","37764791"
"","37764750","7","37764757"
"","37764750","8","37764776"
"","37764750","9","37764777"
"","37764750","10","37764793"
"","37764750","11","37764783"
"","37764750","12","37764808"
"","37764750","13","37764790"
"","37764750","14","37764780"
"","37764750","15","37764802"
"","37764750","16","37764766"
"","37764750","17","37764781"
"","37764750","18","37764768"
"","37764750","19","37764789"
"","37764750","20","37764782"
"","37764750","21","37764797"
"","37764750","22","37764809"
"","37764750","23","37764775"
"","37764750","24","37764756"
"","37764750","25","37764758"
"","37764750","26","37764803"
"","37764750","27","37764806"
"","37764750","28","37764769"
"","37764750","29","37764792"
"","37764751","0","37764761"
"","37764751","1","37764767"
"","37764751","2","37764762"
"","37764751","3","37764788"
"","37764751","4","37764760"
"","37764751","5","37764728"
"","37764751","6","37764716"
"","37764751","7","37764807"
"","37764751","8","37764717"
"","37764751","9","37764791"
"","37764751","10","37764777"
"","37764751","11","37764776"
"","37764751","12","37764793"
"","37764751","13","37764757"
"","37764751","14","37764783"
"","37764751","15","37764685"
"","37764751","16","37764790"
"","37764751","17","37764709"
"","37764751","18","37764808"
"","37764751","19","37764780"
"","37764751","20","37764730"
"","37764751","21","37764734"
"","37764751","22","37764700"
"","37764751","23","37764802"
"","37764751","24","37764691"
"","37764751","25","37764766"
"","37764751","26","37764781"
"","37764751","27","37764687"
"","37764751","28","37764693"
"","37764751","29","37764690"
"","37764752","0","37764793"
"","37764752","1","37764757"
"","37764752","2","37764776"
"","37764752","3","37764777"
"","37764752","4","37764790"
"","37764752","5","37764783"
"","37764752","6","37764780"
"","37764752","7","37764791"
"","37764752","8","37764808"
"","37764752","9","37764802"
"","37764752","10","37764760"
"","37764752","11","37764781"
"","37764752","12","37764766"
"","37764752","13","37764768"
"","37764752","14","37764782"
"","37764752","15","37764807"
"","37764752","16","37764809"
"","37764752","17","37764797"
"","37764752","18","37764789"
"","37764752","19","37764758"
"","37764752","20","37764756"
"","37764752","21","37764775"
"","37764752","22","37764803"
"","37764752","23","37764769"
"","37764752","24","37764806"
"","37764752","25","37764792"
"","37764752","26","37764788"
"","37764752","27","37764804"
"","37764752","28","37764773"
"","37764752","29","37764774"
"","37764753","0","37764788"
"","37764753","1","37764760"
"","37764753","2","37764807"
"","37764753","3","37764791"
"","37764753","4","37764776"
"","37764753","5","37764757"
"","37764753","6","37764777"
"","37764753","7","37764767"
"","37764753","8","37764793"
"","37764753","9","37764783"
"","37764753","10","37764808"
"","37764753","11","37764790"
"","37764753","12","37764762"
"","37764753","13","37764780"
"","37764753","14","37764802"
"","37764753","15","37764761"
"","37764753","16","37764766"
"","37764753","17","37764768"
"","37764753","18","37764781"
"","37764753","19","37764782"
"","37764753","20","37764789"
"","37764753","21","37764809"
"","37764753","22","37764797"
"","37764753","23","37764756"
"","37764753","24","37764775"
"","37764753","25","37764803"
"","37764753","26","37764758"
"","37764753","27","37764769"
"","37764753","28","37764806"
"","37764753","29","37764792"
"","37764754","0","37764761"
"","37764754","1","37764762"
"","37764754","2","37764767"
"","37764754","3","37764788"
"","37764754","4","37764807"
"","37764754","5","37764760"
"","37764754","6","37764783"
"","37764754","7","37764791"
"","37764754","8","37764808"
"","37764754","9","37764793"
"","37764754","10","37764790"
"","37764754","11","37764780"
"","37764754","12","37764757"
"","37764754","13","37764802"
"","37764754","14","37764776"
"","37764754","15","37764777"
"","37764754","16","37764781"
"","37764754","17","37764766"
"","37764754","18","37764728"
"","37764754","19","37764768"
"","37764754","20","37764809"
"","37764754","21","37764782"
"","37764754","22","37764789"
"","37764754","23","37764716"
"","37764754","24","37764797"
"","37764754","25","37764803"
"","37764754","26","37764756"
"","37764754","27","37764717"
"","37764754","28","37764775"
"","37764754","29","37764792"
"","37764755","0","37764761"
"","37764755","1","37764762"
"","37764755","2","37764767"
"","37764755","3","37764788"
"","37764755","4","37764760"
"","37764755","5","37764807"
"","37764755","6","37764791"
"","37764755","7","37764783"
"","37764755","8","37764793"
"","37764755","9","37764757"
"","37764755","10","37764808"
"","37764755","11","37764780"
"","37764755","12","37764790"
"","37764755","13","37764776"
"","37764755","14","37764777"
"","37764755","15","37764802"
"","37764755","16","37764768"
"","37764755","17","37764766"
"","37764755","18","37764781"
"","37764755","19","37764782"
"","37764755","20","37764809"
"","37764755","21","37764789"
"","37764755","22","37764775"
"","37764755","23","37764756"
"","37764755","24","37764797"
"","37764755","25","37764758"
"","37764755","26","37764803"
"","37764755","27","37764769"
"","37764755","28","37764806"
"","37764755","29","37764792"
"","37764756","0","37764803"
"","37764756","1","37764797"
"","37764756","2","37764792"
"","37764756","3","37764806"
"","37764756","4","37764789"
"","37764756","5","37764809"
"","37764756","6","37764804"
"","37764756","7","37764787"
"","37764756","8","37764794"
"","37764756","9","37764796"
"","37764756","10","37764805"
"","37764756","11","37764784"
"","37764756","12","37764786"
"","37764756","13","37764785"
"","37764756","14","37764808"
"","37764756","15","37764802"
"","37764756","16","37764783"
"","37764756","17","37764790"
"","37764756","18","37764793"
"","37764756","19","37764791"
"","37764756","20","37764807"
"","37764756","21","37764788"
"","37764756","22","37764752"
"","37764756","23","37764706"
"","37764756","24","37764707"
"","37764756","25","37765593"
"","37764756","26","37764714"
"","37764756","27","37764704"
"","37764756","28","37764713"
"","37764756","29","37764694"
"","37764757","0","37764790"
"","37764757","1","37764783"
"","37764757","2","37764793"
"","37764757","3","37764808"
"","37764757","4","37764802"
"","37764757","5","37764791"
"","37764757","6","37764809"
"","37764757","7","37764789"
"","37764757","8","37764807"
"","37764757","9","37764797"
"","37764757","10","37764792"
"","37764757","11","37764803"
"","37764757","12","37764806"
"","37764757","13","37764804"
"","37764757","14","37764787"
"","37764757","15","37764794"
"","37764757","16","37764796"
"","37764757","17","37764788"
"","37764757","18","37764805"
"","37764757","19","37764784"
"","37764757","20","37764786"
"","37764757","21","37764785"
"","37764757","22","37764752"
"","37764757","23","37764753"
"","37764757","24","37764703"
"","37764757","25","37764695"
"","37764757","26","37764725"
"","37764757","27","37764737"
"","37764757","28","37764727"
"","37764757","29","37764724"
"","37764758","0","37764806"
"","37764758","1","37764792"
"","37764758","2","37764803"
"","37764758","3","37764797"
"","37764758","4","37764809"
"","37764758","5","37764804"
"","37764758","6","37764789"
"","37764758","7","37764805"
"","37764758","8","37764794"
"","37764758","9","37764796"
"","37764758","10","37764787"
"","37764758","11","37764784"
"","37764758","12","37764786"
"","37764758","13","37764785"
"","37764758","14","37764802"
"","37764758","15","37764790"
"","37764758","16","37764808"
"","37764758","17","37764793"
"","37764758","18","37764783"
"","37764758","19","37764791"
"","37764758","20","37764807"
"","37764758","21","37764788"
"","37764758","22","37764752"
"","37764758","23","37764706"
"","37764758","24","37764707"
"","37764758","25","37765593"
"","37764758","26","37764694"
"","37764758","27","37764704"
"","37764758","28","37764713"
"","37764758","29","37764714"
"","37764759","0","37764788"
"","37764759","1","37764807"
"","37764759","2","37764791"
"","37764759","3","37764793"
"","37764759","4","37764783"
"","37764759","5","37764808"
"","37764759","6","37764790"
"","37764759","7","37764802"
"","37764759","8","37764748"
"","37764759","9","37764747"
"","37764759","10","37764809"
"","37764759","11","37764789"
"","37764759","12","37764749"
"","37764759","13","37764755"
"","37764759","14","37764797"
"","37764759","15","37764750"
"","37764759","16","37764803"
"","37764759","17","37764806"
"","37764759","18","37764792"
"","37764759","19","37764804"
"","37764759","20","37764685"
"","37764759","21","37764787"
"","37764759","22","37764784"
"","37764759","23","37764805"
"","37764759","24","37764794"
"","37764759","25","37764796"
"","37764759","26","37764786"
"","37764759","27","37764785"
"","37764759","28","37764734"
"","37764759","29","37764691"
"","37764760","0","37764807"
"","37764760","1","37764791"
"","37764760","2","37764793"
"","37764760","3","37764788"
"","37764760","4","37764783"
"","37764760","5","37764808"
"","37764760","6","37764790"
"","37764760","7","37764802"
"","37764760","8","37764789"
"","37764760","9","37764809"
"","37764760","10","37764803"
"","37764760","11","37764797"
"","37764760","12","37764792"
"","37764760","13","37764806"
"","37764760","14","37764787"
"","37764760","15","37764804"
"","37764760","16","37764794"
"","37764760","17","37764796"
"","37764760","18","37764805"
"","37764760","19","37764784"
"","37764760","20","37764786"
"","37764760","21","37764785"
"","37764760","22","37764753"
"","37764760","23","37764752"
"","37764760","24","37764705"
"","37764760","25","37764686"
"","37764760","26","37764696"
"","37764760","27","37764750"
